# OpenSignals Text File Format
# {"20:16:02:26:60:88": {"sensor": ["RAW"], "device name": "20:16:02:26:60:88", "column": ["nSeq", "I1", "I2", "O1", "O2", "A5"], "sync interval": 2, "time": "21:59:32.137", "comments": "", "device connection": "/dev/tty.BITalino-60-88-DevB", "channels": [5], "date": "2016-6-9", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.1", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A5"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
11	1	1	1	0	621	
12	1	1	1	0	622	
13	1	1	1	0	622	
14	1	1	1	0	622	
15	1	1	1	0	622	
0	1	1	1	0	622	
1	1	1	1	0	622	
2	1	1	1	0	623	
3	1	1	1	0	622	
4	1	1	1	0	622	
5	1	1	1	0	622	
6	1	1	1	0	622	
7	1	1	1	0	622	
8	1	1	1	0	621	
9	1	1	1	0	622	
10	1	1	1	0	621	
11	1	1	1	0	620	
12	1	1	1	0	621	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	618	
4	1	1	1	0	617	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	618	
5	1	1	1	0	617	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	621	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	619	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	620	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	618	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	618	
10	1	1	1	0	618	
11	1	1	1	0	617	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	617	
0	1	1	1	0	618	
1	1	1	1	0	617	
2	1	1	1	0	618	
3	1	1	1	0	619	
4	1	1	1	0	618	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	618	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	618	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	618	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	617	
11	1	1	1	0	617	
12	1	1	1	0	617	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	619	
1	1	1	1	0	617	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	621	
12	1	1	1	0	622	
13	1	1	1	0	622	
14	1	1	1	0	622	
15	1	1	1	0	623	
0	1	1	1	0	621	
1	1	1	1	0	623	
2	1	1	1	0	622	
3	1	1	1	0	623	
4	1	1	1	0	623	
5	1	1	1	0	622	
6	1	1	1	0	622	
7	1	1	1	0	621	
8	1	1	1	0	621	
9	1	1	1	0	622	
10	1	1	1	0	621	
11	1	1	1	0	621	
12	1	1	1	0	621	
13	1	1	1	0	622	
14	1	1	1	0	621	
15	1	1	1	0	621	
0	1	1	1	0	621	
1	1	1	1	0	622	
2	1	1	1	0	621	
3	1	1	1	0	621	
4	1	1	1	0	621	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	621	
10	1	1	1	0	621	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	617	
2	1	1	1	0	618	
3	1	1	1	0	617	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	618	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	617	
8	1	1	1	0	618	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	617	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	617	
15	1	1	1	0	618	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	618	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	617	
10	1	1	1	0	617	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	617	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	620	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	620	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	618	
14	1	1	1	0	619	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	620	
2	1	1	1	0	621	
3	1	1	1	0	621	
4	1	1	1	0	621	
5	1	1	1	0	620	
6	1	1	1	0	621	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	621	
13	1	1	1	0	621	
14	1	1	1	0	621	
15	1	1	1	0	621	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	621	
4	1	1	1	0	621	
5	1	1	1	0	621	
6	1	1	1	0	621	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	620	
15	1	1	1	0	619	
0	1	1	1	0	620	
1	1	1	1	0	619	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	621	
14	1	1	1	0	621	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	619	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	618	
8	1	1	1	0	618	
9	1	1	1	0	617	
10	1	1	1	0	617	
11	1	1	1	0	617	
12	1	1	1	0	617	
13	1	1	1	0	616	
14	1	1	1	0	616	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	616	
3	1	1	1	0	617	
4	1	1	1	0	617	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	618	
10	1	1	1	0	618	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	619	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	620	
8	1	1	1	0	619	
9	1	1	1	0	620	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	620	
14	1	1	1	0	619	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	621	
5	1	1	1	0	619	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	618	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	617	
7	1	1	1	0	618	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	620	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	618	
11	1	1	1	0	617	
12	1	1	1	0	618	
13	1	1	1	0	618	
14	1	1	1	0	617	
15	1	1	1	0	618	
0	1	1	1	0	617	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	617	
4	1	1	1	0	618	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	618	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	618	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	619	
14	1	1	1	0	618	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	618	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	622	
13	1	1	1	0	621	
14	1	1	1	0	621	
15	1	1	1	0	620	
0	1	1	1	0	621	
1	1	1	1	0	622	
2	1	1	1	0	620	
3	1	1	1	0	621	
4	1	1	1	0	622	
5	1	1	1	0	621	
6	1	1	1	0	621	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	621	
11	1	1	1	0	619	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	618	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	616	
9	1	1	1	0	616	
10	1	1	1	0	617	
11	1	1	1	0	617	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	617	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	617	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	617	
11	1	1	1	0	616	
12	1	1	1	0	617	
13	1	1	1	0	616	
14	1	1	1	0	615	
15	1	1	1	0	616	
0	1	1	1	0	616	
1	1	1	1	0	616	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	618	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	621	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	618	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	618	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	617	
11	1	1	1	0	618	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	619	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	621	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	621	
11	1	1	1	0	621	
12	1	1	1	0	621	
13	1	1	1	0	620	
14	1	1	1	0	621	
15	1	1	1	0	621	
0	1	1	1	0	622	
1	1	1	1	0	621	
2	1	1	1	0	621	
3	1	1	1	0	621	
4	1	1	1	0	622	
5	1	1	1	0	621	
6	1	1	1	0	621	
7	1	1	1	0	621	
8	1	1	1	0	621	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	620	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	618	
10	1	1	1	0	618	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	617	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	618	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	619	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	620	
2	1	1	1	0	619	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	620	
10	1	1	1	0	620	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	618	
3	1	1	1	0	619	
4	1	1	1	0	618	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	616	
8	1	1	1	0	617	
9	1	1	1	0	616	
10	1	1	1	0	616	
11	1	1	1	0	616	
12	1	1	1	0	616	
13	1	1	1	0	616	
14	1	1	1	0	615	
15	1	1	1	0	616	
0	1	1	1	0	616	
1	1	1	1	0	616	
2	1	1	1	0	616	
3	1	1	1	0	616	
4	1	1	1	0	616	
5	1	1	1	0	616	
6	1	1	1	0	618	
7	1	1	1	0	617	
8	1	1	1	0	618	
9	1	1	1	0	618	
10	1	1	1	0	619	
11	1	1	1	0	618	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	619	
1	1	1	1	0	618	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	619	
5	1	1	1	0	617	
6	1	1	1	0	618	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	619	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	620	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	619	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	618	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	617	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	617	
6	1	1	1	0	619	
7	1	1	1	0	617	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	620	
0	1	1	1	0	620	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	618	
8	1	1	1	0	617	
9	1	1	1	0	617	
10	1	1	1	0	617	
11	1	1	1	0	617	
12	1	1	1	0	617	
13	1	1	1	0	616	
14	1	1	1	0	615	
15	1	1	1	0	616	
0	1	1	1	0	615	
1	1	1	1	0	615	
2	1	1	1	0	615	
3	1	1	1	0	615	
4	1	1	1	0	617	
5	1	1	1	0	617	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	616	
9	1	1	1	0	617	
10	1	1	1	0	618	
11	1	1	1	0	618	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	618	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	619	
4	1	1	1	0	618	
5	1	1	1	0	619	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	618	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	620	
13	1	1	1	0	620	
14	1	1	1	0	620	
15	1	1	1	0	619	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	618	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	618	
2	1	1	1	0	618	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	618	
6	1	1	1	0	618	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	620	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	621	
13	1	1	1	0	621	
14	1	1	1	0	621	
15	1	1	1	0	621	
0	1	1	1	0	621	
1	1	1	1	0	620	
2	1	1	1	0	620	
3	1	1	1	0	620	
4	1	1	1	0	620	
5	1	1	1	0	620	
6	1	1	1	0	620	
7	1	1	1	0	620	
8	1	1	1	0	620	
9	1	1	1	0	619	
10	1	1	1	0	620	
11	1	1	1	0	619	
12	1	1	1	0	619	
13	1	1	1	0	619	
14	1	1	1	0	619	
15	1	1	1	0	619	
0	1	1	1	0	618	
1	1	1	1	0	618	
2	1	1	1	0	619	
3	1	1	1	0	618	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	619	
11	1	1	1	0	620	
12	1	1	1	0	619	
13	1	1	1	0	618	
14	1	1	1	0	619	
15	1	1	1	0	620	
0	1	1	1	0	619	
1	1	1	1	0	619	
2	1	1	1	0	619	
3	1	1	1	0	619	
4	1	1	1	0	619	
5	1	1	1	0	619	
6	1	1	1	0	619	
7	1	1	1	0	619	
8	1	1	1	0	619	
9	1	1	1	0	619	
10	1	1	1	0	617	
11	1	1	1	0	618	
12	1	1	1	0	618	
13	1	1	1	0	617	
14	1	1	1	0	617	
15	1	1	1	0	617	
0	1	1	1	0	617	
1	1	1	1	0	617	
2	1	1	1	0	617	
3	1	1	1	0	617	
4	1	1	1	0	617	
5	1	1	1	0	616	
6	1	1	1	0	617	
7	1	1	1	0	617	
8	1	1	1	0	617	
9	1	1	1	0	617	
